State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,Tamil Nadu_District,2018,Rabi,cotton,23695.07,8750.78
Tamil Nadu,Tamil Nadu_District,2018,Kharif,jute,18009.39,41606.12
Tamil Nadu,Tamil Nadu_District,2018,Rabi,banana,22648.74,715645.48
Tamil Nadu,Tamil Nadu_District,2018,Kharif,mango,38184.68,214546.26
Tamil Nadu,Tamil Nadu_District,2018,Rabi,coconut,32263.36,157011.09
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,coffee,5710.49,6720.73
Tamil Nadu,Tamil Nadu_District,2018,Kharif,papaya,36414.1,1787434.23
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,grapes,37682.3,273816.68
Tamil Nadu,Tamil Nadu_District,2018,Kharif,orange,19186.59,208306.84
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,watermelon,46236.99,1258032.17
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,lentil,38362.04,35748.1
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,pigeonpeas,37547.75,31134.72
Tamil Nadu,Tamil Nadu_District,2018,Kharif,mungbean,11019.28,3534.28
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,blackgram,28562.11,32056.13
Tamil Nadu,Tamil Nadu_District,2018,Kharif,mothbeans,33324.72,16299.28
Tamil Nadu,Tamil Nadu_District,2018,Rabi,kidneybeans,21216.31,31177.5
Tamil Nadu,Tamil Nadu_District,2018,Kharif,pomegranate,28549.02,280091.71
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,muskmelon,35568.36,729296.63
Tamil Nadu,Tamil Nadu_District,2018,Whole Year,apple,2786.11,21864.9
Uttar Pradesh,Uttar Pradesh_District,2018,Rabi,rice,46685.09,144452.22
Uttar Pradesh,Uttar Pradesh_District,2018,Kharif,maize,10675.87,36479.09
Uttar Pradesh,Uttar Pradesh_District,2018,Kharif,chickpea,21723.92,23111.04
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,cotton,39967.78,20397.27
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,jute,19460.99,39948.87
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,banana,2704.52,69064.74
Uttar Pradesh,Uttar Pradesh_District,2018,Rabi,mango,5138.04,32717.89
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,coconut,3405.14,34776.32
Uttar Pradesh,Uttar Pradesh_District,2018,Kharif,coffee,36391.61,36540.72
Uttar Pradesh,Uttar Pradesh_District,2018,Rabi,papaya,9347.17,368182.55
Uttar Pradesh,Uttar Pradesh_District,2018,Rabi,grapes,47956.59,1076493.52
Uttar Pradesh,Uttar Pradesh_District,2018,Rabi,orange,19776.11,190920.77
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,watermelon,36237.68,1211023.46
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,lentil,3150.79,3137.59
Uttar Pradesh,Uttar Pradesh_District,2018,Kharif,pigeonpeas,28537.43,33909.6
Uttar Pradesh,Uttar Pradesh_District,2018,Kharif,mungbean,14625.14,8896.89
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,blackgram,20444.61,7057.94
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,mothbeans,18309.89,4878.53
Uttar Pradesh,Uttar Pradesh_District,2018,Rabi,kidneybeans,1833.61,2625.36
Uttar Pradesh,Uttar Pradesh_District,2018,Kharif,pomegranate,38137.48,355109.14
Uttar Pradesh,Uttar Pradesh_District,2018,Whole Year,muskmelon,47853.98,746770.96
Uttar Pradesh,Uttar Pradesh_District,2018,Rabi,apple,25416.65,205558.03
West Bengal,West Bengal_District,2018,Kharif,rice,1312.06,3570.86
West Bengal,West Bengal_District,2018,Whole Year,maize,36772.02,111786.31
West Bengal,West Bengal_District,2018,Whole Year,chickpea,13010.54,7982.44
West Bengal,West Bengal_District,2018,Kharif,cotton,25542.18,16007.87
West Bengal,West Bengal_District,2018,Whole Year,jute,45278.22,107518.47
West Bengal,West Bengal_District,2018,Whole Year,banana,10130.79,261994.42
West Bengal,West Bengal_District,2018,Kharif,mango,22549.66,210334.39
West Bengal,West Bengal_District,2018,Rabi,coconut,33163.55,273225.51
West Bengal,West Bengal_District,2018,Rabi,coffee,44580.96,39339.88
West Bengal,West Bengal_District,2018,Kharif,papaya,27005.11,1079772.77
West Bengal,West Bengal_District,2018,Kharif,grapes,26396.61,543167.49
West Bengal,West Bengal_District,2018,Kharif,orange,24639.33,257204.42
West Bengal,West Bengal_District,2018,Kharif,watermelon,49558.19,1849269.25
West Bengal,West Bengal_District,2018,Whole Year,lentil,18123.21,16781.59
West Bengal,West Bengal_District,2018,Kharif,pigeonpeas,37086.5,38495.03
West Bengal,West Bengal_District,2018,Kharif,mungbean,31437.29,22221.02
West Bengal,West Bengal_District,2018,Whole Year,blackgram,5013.22,3905.29
West Bengal,West Bengal_District,2018,Kharif,mothbeans,36265.44,15758.25
West Bengal,West Bengal_District,2018,Kharif,kidneybeans,34217.45,37519.28
West Bengal,West Bengal_District,2018,Whole Year,pomegranate,45338.59,479571.65
West Bengal,West Bengal_District,2018,Whole Year,muskmelon,42342.44,512036.09
West Bengal,West Bengal_District,2018,Rabi,apple,13401.56,169248.74
Andhra Pradesh,Andhra Pradesh_District,2019,Kharif,rice,14887.82,41924.12
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,maize,9184.51,21139.86
Andhra Pradesh,Andhra Pradesh_District,2019,Rabi,chickpea,32359.37,25527.04
Andhra Pradesh,Andhra Pradesh_District,2019,Rabi,cotton,6513.19,3684.9
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,jute,27796.42,52699.11
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,banana,3227.35,99357.17
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,mango,406.18,3658.25
Andhra Pradesh,Andhra Pradesh_District,2019,Rabi,coconut,42982.92,146636.39
Andhra Pradesh,Andhra Pradesh_District,2019,Rabi,coffee,25300.31,26906.59
Andhra Pradesh,Andhra Pradesh_District,2019,Kharif,papaya,9643.85,516904.94
Andhra Pradesh,Andhra Pradesh_District,2019,Rabi,grapes,15239.3,245091.72
Andhra Pradesh,Andhra Pradesh_District,2019,Kharif,orange,40022.94,172422.31
Andhra Pradesh,Andhra Pradesh_District,2019,Kharif,watermelon,42186.31,849141.07
Andhra Pradesh,Andhra Pradesh_District,2019,Rabi,lentil,11299.53,9126.16
Andhra Pradesh,Andhra Pradesh_District,2019,Kharif,pigeonpeas,30605.4,21290.91
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,mungbean,37958.08,22186.98
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,blackgram,47596.56,35138.17
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,mothbeans,23961.62,11369.86
Andhra Pradesh,Andhra Pradesh_District,2019,Rabi,kidneybeans,18209.32,21065.2
Andhra Pradesh,Andhra Pradesh_District,2019,Kharif,pomegranate,25958.9,166606.21
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,muskmelon,41300.01,420033.82
Andhra Pradesh,Andhra Pradesh_District,2019,Whole Year,apple,22432.37,266940.86
Bihar,Bihar_District,2019,Whole Year,rice,31154.34,80859.77
Bihar,Bihar_District,2019,Rabi,maize,36684.74,92358.59
Bihar,Bihar_District,2019,Kharif,chickpea,21512.31,14421.11
Bihar,Bihar_District,2019,Whole Year,cotton,5980.89,3245.13
Bihar,Bihar_District,2019,Whole Year,jute,29420.04,60402.17
Bihar,Bihar_District,2019,Whole Year,banana,33014.02,701934.56
Bihar,Bihar_District,2019,Kharif,mango,35358.8,310904.47
Bihar,Bihar_District,2019,Rabi,coconut,26576.97,141476.91
Bihar,Bihar_District,2019,Kharif,coffee,13197.83,10207.83
Bihar,Bihar_District,2019,Whole Year,papaya,27959.36,1370800.69
Bihar,Bihar_District,2019,Whole Year,grapes,4764.75,100370.24
Bihar,Bihar_District,2019,Kharif,orange,15895.92,104027.67
Bihar,Bihar_District,2019,Rabi,watermelon,46372.28,1360552.23
Bihar,Bihar_District,2019,Rabi,lentil,31347.7,28293.27
Bihar,Bihar_District,2019,Rabi,pigeonpeas,20236.94,18891.32
Bihar,Bihar_District,2019,Whole Year,mungbean,19558.49,12029.81
Bihar,Bihar_District,2019,Rabi,blackgram,3321.11,2168.56
Bihar,Bihar_District,2019,Kharif,mothbeans,32744.12,16527.78
Bihar,Bihar_District,2019,Kharif,kidneybeans,31323.2,32690.16
Bihar,Bihar_District,2019,Whole Year,pomegranate,48978.8,487558.16
Bihar,Bihar_District,2019,Rabi,muskmelon,39102.98,466740.0
Bihar,Bihar_District,2019,Whole Year,apple,38466.14,508909.07
Gujarat,Gujarat_District,2019,Rabi,rice,38086.77,100426.36
Gujarat,Gujarat_District,2019,Kharif,maize,45343.8,110888.63
Gujarat,Gujarat_District,2019,Whole Year,chickpea,39840.72,28262.2
Gujarat,Gujarat_District,2019,Kharif,cotton,42169.52,36506.97
Gujarat,Gujarat_District,2019,Rabi,jute,13332.07,24341.84
Gujarat,Gujarat_District,2019,Rabi,banana,20357.62,722846.81
Gujarat,Gujarat_District,2019,Rabi,mango,37002.93,282749.1
Gujarat,Gujarat_District,2019,Whole Year,coconut,26752.3,229902.98
Gujarat,Gujarat_District,2019,Kharif,coffee,30315.66,30096.63
Gujarat,Gujarat_District,2019,Rabi,papaya,18953.56,657804.69
Gujarat,Gujarat_District,2019,Whole Year,grapes,1996.26,31031.19
Gujarat,Gujarat_District,2019,Rabi,orange,17851.38,170980.66
Gujarat,Gujarat_District,2019,Whole Year,watermelon,10763.65,242613.49
Gujarat,Gujarat_District,2019,Kharif,lentil,17278.44,23412.46
Gujarat,Gujarat_District,2019,Kharif,pigeonpeas,44352.73,33781.21
Gujarat,Gujarat_District,2019,Rabi,mungbean,37862.82,28271.7
Gujarat,Gujarat_District,2019,Rabi,blackgram,13324.3,10689.06
Gujarat,Gujarat_District,2019,Whole Year,mothbeans,34674.36,18334.94
Gujarat,Gujarat_District,2019,Kharif,kidneybeans,32529.54,57463.79
Gujarat,Gujarat_District,2019,Whole Year,pomegranate,48006.94,398433.59
Gujarat,Gujarat_District,2019,Rabi,muskmelon,36947.82,431255.4
Gujarat,Gujarat_District,2019,Kharif,apple,31396.68,441921.77
Haryana,Haryana_District,2019,Kharif,rice,18993.2,48972.64
Haryana,Haryana_District,2019,Kharif,maize,38345.21,59238.49
Haryana,Haryana_District,2019,Whole Year,chickpea,29074.72,26561.16
Haryana,Haryana_District,2019,Rabi,cotton,18086.56,6258.91
Haryana,Haryana_District,2019,Kharif,jute,23825.52,47453.23
Haryana,Haryana_District,2019,Rabi,banana,25621.01,765410.42
Haryana,Haryana_District,2019,Rabi,mango,3900.8,12366.35
Haryana,Haryana_District,2019,Kharif,coconut,36216.0,381998.36
Haryana,Haryana_District,2019,Kharif,coffee,28211.6,16149.01
Haryana,Haryana_District,2019,Whole Year,papaya,21315.71,610366.73
Haryana,Haryana_District,2019,Kharif,grapes,17877.41,296238.99
Haryana,Haryana_District,2019,Kharif,orange,49225.0,388615.04
Haryana,Haryana_District,2019,Whole Year,watermelon,29125.6,987353.36
Haryana,Haryana_District,2019,Kharif,lentil,45677.84,51875.42
Haryana,Haryana_District,2019,Rabi,pigeonpeas,47292.5,29059.93
Haryana,Haryana_District,2019,Rabi,mungbean,40614.94,25272.91
Haryana,Haryana_District,2019,Whole Year,blackgram,38421.99,18035.8
Haryana,Haryana_District,2019,Whole Year,mothbeans,29228.94,12146.42
Haryana,Haryana_District,2019,Kharif,kidneybeans,45614.6,57089.65
Haryana,Haryana_District,2019,Rabi,pomegranate,46553.27,420385.82
Haryana,Haryana_District,2019,Rabi,muskmelon,31190.77,504929.65
Haryana,Haryana_District,2019,Whole Year,apple,240.91,3239.12
Karnataka,Karnataka_District,2019,Whole Year,rice,20955.35,58341.45
Karnataka,Karnataka_District,2019,Kharif,maize,27212.23,72540.38
Karnataka,Karnataka_District,2019,Whole Year,chickpea,18886.02,11483.01
Karnataka,Karnataka_District,2019,Whole Year,cotton,22703.75,10842.26
Karnataka,Karnataka_District,2019,Rabi,jute,15381.68,39905.08
Karnataka,Karnataka_District,2019,Whole Year,banana,1490.18,51132.28
Karnataka,Karnataka_District,2019,Rabi,mango,25805.62,172463.56
Karnataka,Karnataka_District,2019,Kharif,coconut,14381.41,127924.8
Karnataka,Karnataka_District,2019,Rabi,coffee,1866.13,1588.01
Karnataka,Karnataka_District,2019,Kharif,papaya,47631.05,2192658.37
Karnataka,Karnataka_District,2019,Rabi,grapes,1832.82,22128.0
Karnataka,Karnataka_District,2019,Kharif,orange,46283.19,686038.32
Karnataka,Karnataka_District,2019,Kharif,watermelon,18766.96,317144.68
Karnataka,Karnataka_District,2019,Rabi,lentil,12269.03,10504.93
Karnataka,Karnataka_District,2019,Kharif,pigeonpeas,15932.06,8587.24
Karnataka,Karnataka_District,2019,Whole Year,mungbean,49296.28,34401.18
Karnataka,Karnataka_District,2019,Rabi,blackgram,43096.63,26871.34
Karnataka,Karnataka_District,2019,Whole Year,mothbeans,24732.75,12292.56
Karnataka,Karnataka_District,2019,Whole Year,kidneybeans,46942.22,39302.87
Karnataka,Karnataka_District,2019,Kharif,pomegranate,29648.57,241405.75
Karnataka,Karnataka_District,2019,Kharif,muskmelon,41916.73,726189.85
Karnataka,Karnataka_District,2019,Kharif,apple,16009.08,190758.44
Kerala,Kerala_District,2019,Rabi,rice,26726.12,65713.18
Kerala,Kerala_District,2019,Kharif,maize,24029.35,80830.06
Kerala,Kerala_District,2019,Whole Year,chickpea,31182.9,40475.81
Kerala,Kerala_District,2019,Whole Year,cotton,38053.57,11466.18
Kerala,Kerala_District,2019,Whole Year,jute,6934.95,18771.81
Kerala,Kerala_District,2019,Kharif,banana,39684.33,1354479.76
Kerala,Kerala_District,2019,Kharif,mango,25390.48,269716.46
Kerala,Kerala_District,2019,Rabi,coconut,43789.7,438106.93
Kerala,Kerala_District,2019,Rabi,coffee,35905.23,24682.29
Kerala,Kerala_District,2019,Whole Year,papaya,21974.16,819080.25
Kerala,Kerala_District,2019,Kharif,grapes,28922.02,447456.81
Kerala,Kerala_District,2019,Rabi,orange,11911.08,96717.33
Kerala,Kerala_District,2019,Rabi,watermelon,27438.52,511577.92
Kerala,Kerala_District,2019,Rabi,lentil,22583.32,17113.13
Kerala,Kerala_District,2019,Whole Year,pigeonpeas,12936.11,10906.17
Kerala,Kerala_District,2019,Kharif,mungbean,8514.26,7147.92
Kerala,Kerala_District,2019,Kharif,blackgram,34029.43,19887.14
Kerala,Kerala_District,2019,Kharif,mothbeans,46481.1,19272.47
Kerala,Kerala_District,2019,Rabi,kidneybeans,47052.88,73460.59
Kerala,Kerala_District,2019,Whole Year,pomegranate,24877.09,165062.51
Kerala,Kerala_District,2019,Kharif,muskmelon,44160.3,589799.15
Kerala,Kerala_District,2019,Kharif,apple,11103.73,169462.7
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,rice,145.6,316.2
Madhya Pradesh,Madhya Pradesh_District,2019,Rabi,maize,19502.28,57032.84
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,chickpea,19291.18,17055.84
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,cotton,37806.61,27456.62
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,jute,34711.71,67271.48
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,banana,29091.62,716576.3
Madhya Pradesh,Madhya Pradesh_District,2019,Rabi,mango,40804.07,187975.04
Madhya Pradesh,Madhya Pradesh_District,2019,Whole Year,coconut,24090.87,224261.47
Madhya Pradesh,Madhya Pradesh_District,2019,Rabi,coffee,2446.35,1810.76
Madhya Pradesh,Madhya Pradesh_District,2019,Rabi,papaya,618.01,25341.23
Madhya Pradesh,Madhya Pradesh_District,2019,Whole Year,grapes,39374.03,831741.8
Madhya Pradesh,Madhya Pradesh_District,2019,Rabi,orange,29214.37,319494.8
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,watermelon,25983.9,659990.86
Madhya Pradesh,Madhya Pradesh_District,2019,Whole Year,lentil,32312.44,33582.86
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,pigeonpeas,16962.41,7808.09
Madhya Pradesh,Madhya Pradesh_District,2019,Rabi,mungbean,49875.17,29269.75
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,blackgram,32439.23,24622.22
Madhya Pradesh,Madhya Pradesh_District,2019,Whole Year,mothbeans,17814.0,7537.24
Madhya Pradesh,Madhya Pradesh_District,2019,Kharif,kidneybeans,6387.56,8336.2
Madhya Pradesh,Madhya Pradesh_District,2019,Rabi,pomegranate,1226.9,10071.05
Madhya Pradesh,Madhya Pradesh_District,2019,Whole Year,muskmelon,21307.53,384030.51
Madhya Pradesh,Madhya Pradesh_District,2019,Whole Year,apple,17772.25,242941.11
Maharashtra,Maharashtra_District,2019,Rabi,rice,22878.02,66955.05
Maharashtra,Maharashtra_District,2019,Whole Year,maize,10012.19,20156.61
Maharashtra,Maharashtra_District,2019,Rabi,chickpea,45320.11,32600.2
Maharashtra,Maharashtra_District,2019,Whole Year,cotton,23825.48,15943.31
Maharashtra,Maharashtra_District,2019,Rabi,jute,49107.38,87736.47
Maharashtra,Maharashtra_District,2019,Rabi,banana,45427.63,1345717.57
Maharashtra,Maharashtra_District,2019,Whole Year,mango,16651.2,152550.98
Maharashtra,Maharashtra_District,2019,Rabi,coconut,48946.01,423361.95
Maharashtra,Maharashtra_District,2019,Rabi,coffee,36787.22,43443.67
Maharashtra,Maharashtra_District,2019,Whole Year,papaya,25932.42,1064990.91
Maharashtra,Maharashtra_District,2019,Whole Year,grapes,17119.03,279666.73
Maharashtra,Maharashtra_District,2019,Kharif,orange,42751.81,607094.37
Maharashtra,Maharashtra_District,2019,Kharif,watermelon,23422.08,698989.69
Maharashtra,Maharashtra_District,2019,Whole Year,lentil,41526.05,31824.49
Maharashtra,Maharashtra_District,2019,Rabi,pigeonpeas,5574.78,4193.7
Maharashtra,Maharashtra_District,2019,Whole Year,mungbean,21409.46,15638.68
Maharashtra,Maharashtra_District,2019,Rabi,blackgram,5847.24,2870.54
Maharashtra,Maharashtra_District,2019,Rabi,mothbeans,6546.16,3110.57
Maharashtra,Maharashtra_District,2019,Whole Year,kidneybeans,23646.67,32778.32
Maharashtra,Maharashtra_District,2019,Whole Year,pomegranate,35239.76,272059.59
Maharashtra,Maharashtra_District,2019,Kharif,muskmelon,21379.98,342679.24
Maharashtra,Maharashtra_District,2019,Rabi,apple,2691.15,34435.48
Punjab,Punjab_District,2019,Whole Year,rice,46811.15,115590.63
Punjab,Punjab_District,2019,Kharif,maize,1419.43,2755.58
Punjab,Punjab_District,2019,Kharif,chickpea,23436.06,19826.42
Punjab,Punjab_District,2019,Kharif,cotton,24632.5,11796.41
Punjab,Punjab_District,2019,Rabi,jute,46692.19,124915.95
Punjab,Punjab_District,2019,Whole Year,banana,44489.47,1118478.23
Punjab,Punjab_District,2019,Kharif,mango,19309.26,110935.84
Punjab,Punjab_District,2019,Whole Year,coconut,8130.74,52334.21
Punjab,Punjab_District,2019,Kharif,coffee,30639.09,12400.78
Punjab,Punjab_District,2019,Rabi,papaya,33620.03,1164936.96
Punjab,Punjab_District,2019,Rabi,grapes,33894.7,718121.7
Punjab,Punjab_District,2019,Kharif,orange,38255.66,615168.89
Punjab,Punjab_District,2019,Whole Year,watermelon,6486.18,188281.9
Punjab,Punjab_District,2019,Whole Year,lentil,1764.34,1908.22
Punjab,Punjab_District,2019,Whole Year,pigeonpeas,27408.93,23060.93
Punjab,Punjab_District,2019,Rabi,mungbean,34586.28,16647.08
Punjab,Punjab_District,2019,Rabi,blackgram,47777.11,36223.29
Punjab,Punjab_District,2019,Kharif,mothbeans,8612.27,3747.6
Punjab,Punjab_District,2019,Rabi,kidneybeans,14030.4,12713.44
Punjab,Punjab_District,2019,Kharif,pomegranate,16913.15,115516.82
Punjab,Punjab_District,2019,Whole Year,muskmelon,27540.03,388662.12
Punjab,Punjab_District,2019,Kharif,apple,15263.08,165480.2
Rajasthan,Rajasthan_District,2019,Whole Year,rice,42288.91,80322.66
Rajasthan,Rajasthan_District,2019,Whole Year,maize,13849.67,41846.61
Rajasthan,Rajasthan_District,2019,Rabi,chickpea,35698.15,52527.59
Rajasthan,Rajasthan_District,2019,Rabi,cotton,7121.81,1007.22
Rajasthan,Rajasthan_District,2019,Rabi,jute,8521.29,14619.4
Rajasthan,Rajasthan_District,2019,Kharif,banana,15377.47,511177.62
Rajasthan,Rajasthan_District,2019,Whole Year,mango,14103.85,85128.17
Rajasthan,Rajasthan_District,2019,Rabi,coconut,45260.7,287801.87
Rajasthan,Rajasthan_District,2019,Kharif,coffee,22764.79,12443.96
Rajasthan,Rajasthan_District,2019,Whole Year,papaya,26822.09,1098008.07
Rajasthan,Rajasthan_District,2019,Kharif,grapes,16034.14,357506.08
Rajasthan,Rajasthan_District,2019,Whole Year,orange,37820.0,323057.99
Rajasthan,Rajasthan_District,2019,Whole Year,watermelon,37100.14,900935.99
Rajasthan,Rajasthan_District,2019,Whole Year,lentil,2774.23,2798.5
Rajasthan,Rajasthan_District,2019,Whole Year,pigeonpeas,39700.78,19818.4
Rajasthan,Rajasthan_District,2019,Rabi,mungbean,15402.73,12706.49
Rajasthan,Rajasthan_District,2019,Kharif,blackgram,1527.6,1418.11
Rajasthan,Rajasthan_District,2019,Rabi,mothbeans,36902.12,21703.38
Rajasthan,Rajasthan_District,2019,Whole Year,kidneybeans,13592.42,22478.49
Rajasthan,Rajasthan_District,2019,Rabi,pomegranate,40227.25,312223.88
Rajasthan,Rajasthan_District,2019,Kharif,muskmelon,2178.71,34083.72
Rajasthan,Rajasthan_District,2019,Kharif,apple,4430.01,61145.46
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,rice,36314.55,127775.41
Tamil Nadu,Tamil Nadu_District,2019,Kharif,maize,46787.34,115916.99
Tamil Nadu,Tamil Nadu_District,2019,Rabi,chickpea,36782.69,39637.66
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,cotton,7355.07,3633.37
Tamil Nadu,Tamil Nadu_District,2019,Kharif,jute,44123.02,94962.52
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,banana,4462.53,162979.82
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,mango,30097.17,104347.13
Tamil Nadu,Tamil Nadu_District,2019,Rabi,coconut,33166.31,324723.65
Tamil Nadu,Tamil Nadu_District,2019,Rabi,coffee,32309.16,16016.62
Tamil Nadu,Tamil Nadu_District,2019,Kharif,papaya,23140.08,846719.7
Tamil Nadu,Tamil Nadu_District,2019,Kharif,grapes,43223.88,895501.8
Tamil Nadu,Tamil Nadu_District,2019,Rabi,orange,29675.17,189089.67
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,watermelon,1941.32,44367.73
Tamil Nadu,Tamil Nadu_District,2019,Kharif,lentil,39163.57,22972.37
Tamil Nadu,Tamil Nadu_District,2019,Kharif,pigeonpeas,8469.71,6184.93
Tamil Nadu,Tamil Nadu_District,2019,Kharif,mungbean,16299.94,12015.91
Tamil Nadu,Tamil Nadu_District,2019,Rabi,blackgram,47237.27,24406.64
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,mothbeans,16079.31,6551.92
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,kidneybeans,43401.6,61567.7
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,pomegranate,13882.21,98834.57
Tamil Nadu,Tamil Nadu_District,2019,Whole Year,muskmelon,7327.78,153605.19
Tamil Nadu,Tamil Nadu_District,2019,Kharif,apple,44727.36,589910.95
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,rice,5063.52,9832.1
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,maize,42301.87,130446.89
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,chickpea,5514.64,7132.94
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,cotton,40825.45,14846.12
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,jute,30018.04,52021.46
Uttar Pradesh,Uttar Pradesh_District,2019,Rabi,banana,1253.72,27828.8
Uttar Pradesh,Uttar Pradesh_District,2019,Rabi,mango,34887.18,241234.94
Uttar Pradesh,Uttar Pradesh_District,2019,Rabi,coconut,21539.28,153930.72
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,coffee,3539.63,2731.92
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,papaya,23487.66,1234724.72
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,grapes,30765.51,594605.1
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,orange,33207.85,357223.25
Uttar Pradesh,Uttar Pradesh_District,2019,Rabi,watermelon,42487.29,1295203.88
Uttar Pradesh,Uttar Pradesh_District,2019,Rabi,lentil,37608.62,27600.44
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,pigeonpeas,10331.17,9964.76
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,mungbean,3625.19,2163.8
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,blackgram,13617.54,9014.59
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,mothbeans,5389.16,2204.82
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,kidneybeans,37169.05,30980.36
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,pomegranate,22166.79,133426.15
Uttar Pradesh,Uttar Pradesh_District,2019,Whole Year,muskmelon,46128.05,688716.45
Uttar Pradesh,Uttar Pradesh_District,2019,Kharif,apple,32060.37,401337.85
West Bengal,West Bengal_District,2019,Whole Year,rice,38301.46,102907.14
West Bengal,West Bengal_District,2019,Kharif,maize,25483.3,90293.62
West Bengal,West Bengal_District,2019,Whole Year,chickpea,47186.93,57159.68
West Bengal,West Bengal_District,2019,Kharif,cotton,4351.95,2645.69
West Bengal,West Bengal_District,2019,Whole Year,jute,47262.92,88291.31
West Bengal,West Bengal_District,2019,Whole Year,banana,48097.12,1295785.31
West Bengal,West Bengal_District,2019,Whole Year,mango,20384.51,134798.03
West Bengal,West Bengal_District,2019,Rabi,coconut,24873.75,190695.75
West Bengal,West Bengal_District,2019,Rabi,coffee,7966.88,7232.12
West Bengal,West Bengal_District,2019,Whole Year,papaya,48904.06,1824977.49
West Bengal,West Bengal_District,2019,Kharif,grapes,17833.04,477520.72
West Bengal,West Bengal_District,2019,Rabi,orange,29841.3,262671.24
West Bengal,West Bengal_District,2019,Kharif,watermelon,41112.78,914979.04
West Bengal,West Bengal_District,2019,Rabi,lentil,37462.41,31699.06
West Bengal,West Bengal_District,2019,Kharif,pigeonpeas,27879.16,26333.06
West Bengal,West Bengal_District,2019,Kharif,mungbean,30387.05,12271.37
West Bengal,West Bengal_District,2019,Kharif,blackgram,46093.86,25846.64
West Bengal,West Bengal_District,2019,Rabi,mothbeans,11970.5,4697.36
West Bengal,West Bengal_District,2019,Kharif,kidneybeans,47297.32,25848.32
West Bengal,West Bengal_District,2019,Whole Year,pomegranate,36566.62,396158.91
West Bengal,West Bengal_District,2019,Kharif,muskmelon,18747.57,244440.4
West Bengal,West Bengal_District,2019,Kharif,apple,5355.13,69731.19
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,rice,24139.04,63647.87
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,maize,11537.43,34788.08
Andhra Pradesh,Andhra Pradesh_District,2020,Whole Year,chickpea,25688.42,31086.13
Andhra Pradesh,Andhra Pradesh_District,2020,Whole Year,cotton,28671.67,18036.4
Andhra Pradesh,Andhra Pradesh_District,2020,Kharif,jute,24220.97,61877.38
